year,latitude,longitude,T2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS10M,RH2M
2014,15.0,-13.0,-243.88835616438354,1.8498630136986303,6.204575342465754,3.941917808219178,39.54698630136986
2014,15.0,-11.0,-244.53884931506846,2.123123287671233,6.090630136986301,3.893479452054794,43.282794520547945
2014,15.0,-9.0,-245.22257534246575,1.8266575342465747,6.118054794520548,3.7513698630136987,39.3285205479452
2014,15.0,-7.0,-244.74638356164382,1.3904109589041096,6.107534246575343,3.8895616438356164,35.82260273972603
2014,15.0,-5.0,-244.6507123287671,1.3775342465753426,6.278191780821918,4.0422739726027395,37.54438356164383
2014,15.0,-3.0,-245.1873424657534,1.4135068493150686,6.137534246575343,3.807205479452055,36.30928767123287
2014,17.0,-17.0,-250.20646575342462,0.40967123287671225,6.164876712328767,5.94254794520548,80.62605479452056
2014,17.0,-15.0,-244.73265753424656,0.5552876712328767,6.538520547945206,4.435123287671233,34.77134246575343
2014,17.0,-13.0,-243.56498630136983,0.5433150684931507,6.511095890410959,4.133780821917808,28.629835616438356
2014,17.0,-11.0,-244.65164383561643,0.7903013698630137,6.437150684931507,4.176986301369863,31.096109589041095
2014,17.0,-9.0,-244.95260273972602,0.8211780821917809,6.445643835616438,4.110054794520548,30.28010958904109
2014,17.0,-7.0,-245.53443835616437,0.677013698630137,6.43331506849315,4.258821917808219,29.33441095890411
2014,17.0,-5.0,-245.34528767123285,0.6784109589041096,6.5019178082191775,4.181479452054795,28.43394520547945
2014,17.0,-3.0,-244.68410958904107,0.584054794520548,6.480821917808219,4.1632054794520545,27.049123287671232
2014,19.0,-17.0,-251.19931506849312,0.11008219178082192,6.318027397260273,6.529424657534247,79.07263013698629
2014,19.0,-15.0,-245.1301917808219,0.24654794520547943,6.415123287671233,4.612684931506849,29.195616438356165
2014,19.0,-13.0,-244.5433424657534,0.2344931506849315,6.421945205479453,4.275534246575342,24.31758904109589
2014,19.0,-11.0,-246.28180821917806,0.18786301369863012,6.518657534246576,4.517945205479452,24.920657534246573
2014,19.0,-9.0,-246.40369863013697,0.24013698630136987,6.592219178082192,4.325287671232877,25.258794520547944
2014,19.0,-7.0,-246.32238356164382,0.15526027397260275,6.462876712328766,4.201506849315068,24.339287671232878
2014,19.0,-5.0,-245.83358904109588,0.13336986301369863,6.433589041095891,4.159506849315068,22.64553424657534
2014,19.0,-3.0,-245.3181917808219,0.15805479452054794,6.440986301369863,4.180575342465753,21.91038356164384
2014,21.0,-17.0,-251.18219178082188,0.06,6.523068493150685,6.590301369863014,64.39394520547945
2014,21.0,-15.0,-246.51591780821917,0.025123287671232872,6.404136986301369,5.115041095890412,28.864136986301368
2014,21.0,-13.0,-246.17791780821915,0.02679452054794521,6.4085479452054805,4.58627397260274,24.247479452054794
2014,21.0,-11.0,-247.19969863013696,0.035890410958904106,6.443150684931507,4.534328767123287,23.933561643835617
2014,21.0,-9.0,-246.5984931506849,0.05232876712328768,6.406547945205481,4.185068493150685,22.40580821917808
2014,21.0,-7.0,-245.93698630136984,0.07553424657534247,6.367561643835616,4.17145205479452,21.374191780821917
2014,21.0,-5.0,-245.29789041095887,0.0547945205479452,6.334219178082191,4.205561643835616,20.205260273972602
2014,21.0,-3.0,-245.4524109589041,0.05043835616438356,6.3650958904109585,4.304684931506849,19.65276712328767
2014,23.0,-17.0,-253.85520547945202,0.04731506849315068,6.137424657534246,7.645917808219178,88.10657534246576
2014,23.0,-15.0,-249.79504109589038,0.05821917808219178,6.288602739726028,5.91276712328767,43.62041095890411
2014,23.0,-13.0,-248.64487671232874,0.03791780821917808,6.267123287671233,5.106986301369863,33.70832876712328
2014,23.0,-11.0,-247.69879452054792,0.036575342465753426,6.229150684931508,4.485013698630137,28.720931506849315
2014,23.0,-9.0,-246.214904109589,0.06591780821917809,6.185917808219179,4.476465753424658,23.011808219178082
2014,23.0,-7.0,-246.2897534246575,0.09624657534246576,6.198164383561644,4.2684931506849315,21.759780821917808
2014,23.0,-5.0,-245.63331506849312,0.11589041095890411,6.23813698630137,4.20558904109589,20.500027397260276
2014,23.0,-3.0,-245.62230136986298,0.05246575342465753,6.271232876712329,4.3727397260273975,19.558849315068493
2014,25.0,-17.0,-252.38646575342463,0.1820821917808219,5.733260273972602,7.025698630136986,82.64128767123287
2014,25.0,-15.0,-253.51068493150683,0.21802739726027398,5.971013698630137,6.290657534246575,77.02534246575343
2014,25.0,-13.0,-250.68095890410956,0.23317808219178082,6.137232876712329,5.565205479452055,48.04224657534246
2014,25.0,-11.0,-249.2275616438356,0.1562739726027397,6.092438356164383,5.5852876712328765,38.76564383561644
2014,25.0,-9.0,-248.07378082191778,0.18526027397260275,6.141123287671234,4.692876712328768,29.95876712328767
2014,25.0,-7.0,-247.5764931506849,0.157013698630137,6.174575342465754,4.422520547945205,26.411397260273972
2014,25.0,-5.0,-245.83030136986298,0.1992602739726027,6.073260273972602,4.313068493150685,22.210794520547942
2014,25.0,-3.0,-246.22112328767122,0.09586301369863014,6.1767671232876715,4.379150684931506,20.95876712328767
2015,15.0,-17.0,-247.88493150684928,2.222328767123287,5.462931506849315,4.280465753424657,64.7886301369863
2015,15.0,-15.0,-244.57473972602736,1.3352602739726027,5.853424657534247,3.8804109589041094,41.354246575342465
2015,15.0,-13.0,-244.2718904109589,1.5570410958904108,5.867041095890412,3.773178082191781,40.898547945205486
2015,15.0,-11.0,-244.80898630136983,2.3387123287671234,5.824356164383561,3.7376438356164385,44.182794520547944
2015,15.0,-9.0,-245.46142465753422,2.3302739726027397,5.913068493150685,3.7311780821917813,40.50295890410958
2015,15.0,-7.0,-244.96654794520546,1.5370410958904108,5.906739726027397,3.873561643835617,37.311726027397256
2015,15.0,-5.0,-245.35484931506846,1.8895342465753426,6.070767123287671,3.894602739726028,40.91895890410959
2015,15.0,-3.0,-246.46016438356162,2.695150684931507,5.964986301369864,3.794767123287672,41.493972602739724
2015,17.0,-17.0,-249.73189041095887,0.8814246575342465,5.753753424657534,5.764465753424657,79.6634520547945
2015,17.0,-15.0,-244.74761643835615,0.7032054794520548,6.183671232876712,4.437534246575342,35.374931506849315
2015,17.0,-13.0,-243.76898630136984,0.7728219178082192,6.165945205479453,4.121890410958904,29.711315068493153
2015,17.0,-11.0,-244.7592602739726,0.9982465753424657,6.199260273972602,4.295068493150685,30.91090410958904
2015,17.0,-9.0,-244.76,0.7646027397260273,6.232849315068493,4.366986301369863,28.86989041095891
2015,17.0,-7.0,-245.3845205479452,0.726301369863014,6.203972602739726,4.563726027397261,28.597561643835622
2015,17.0,-5.0,-245.13287671232874,0.5725753424657535,6.28572602739726,4.285150684931507,27.483397260273975
2015,17.0,-3.0,-244.73260273972602,0.48369863013698616,6.282383561643836,4.247150684931507,26.708301369863012
2015,19.0,-17.0,-250.75863013698628,0.19772602739726025,5.913534246575343,6.2374246575342465,77.37909589041097
2015,19.0,-15.0,-244.9956712328767,0.34454794520547943,6.050301369863012,4.722383561643836,29.18328767123288
2015,19.0,-13.0,-244.50175342465752,0.3404931506849315,6.115726027397261,4.592849315068493,24.8133698630137
2015,19.0,-11.0,-246.14194520547943,0.24819178082191778,6.282602739726028,4.824602739726028,24.39624657534247
2015,19.0,-9.0,-246.1902739726027,0.21446575342465748,6.376739726027398,4.605287671232877,23.461095890410956
2015,19.0,-7.0,-246.14580821917806,0.17956164383561646,6.253616438356164,4.423287671232877,22.926027397260274
2015,19.0,-5.0,-245.68016438356162,0.14926027397260275,6.276712328767124,4.359589041095891,21.913972602739726
2015,19.0,-3.0,-245.26698630136985,0.27599999999999997,6.298328767123288,4.267808219178082,22.108767123287674
2015,21.0,-17.0,-250.7012602739726,0.10276712328767122,6.194328767123287,6.384383561643836,61.07208219178082
2015,21.0,-15.0,-246.40621917808218,0.1381917808219178,6.0392602739726025,5.364547945205479,29.48802739726027
2015,21.0,-13.0,-246.43202739726024,0.4706575342465754,6.08345205479452,4.927753424657535,26.9593698630137
2015,21.0,-11.0,-247.41969863013696,0.2926027397260274,6.20358904109589,4.808219178082192,25.46413698630137
2015,21.0,-9.0,-246.58128767123284,0.1127123287671233,6.208904109589041,4.371835616438356,22.19939726027397
2015,21.0,-7.0,-245.88024657534243,0.07838356164383561,6.215342465753424,4.244246575342466,20.583369863013697
2015,21.0,-5.0,-245.23558904109586,0.11684931506849315,6.134794520547945,4.226301369863013,19.659917808219177
2015,21.0,-3.0,-245.2735342465753,0.05219178082191781,6.162794520547945,4.401452054794521,19.230986301369864
2015,23.0,-17.0,-253.7261917808219,0.10868493150684932,5.990191780821918,7.54613698630137,85.94161643835616
2015,23.0,-15.0,-249.8080821917808,0.43317808219178083,6.043917808219178,6.04827397260274,43.391698630136986
2015,23.0,-13.0,-249.2065205479452,0.5644657534246575,5.95827397260274,5.328,38.30873972602739
2015,23.0,-11.0,-248.42002739726024,0.5948219178082192,5.920465753424658,4.684876712328768,33.59134246575343
2015,23.0,-9.0,-246.28199999999998,0.17819178082191778,5.9047397260273975,4.6213424657534246,23.82178082191781
2015,23.0,-7.0,-246.36835616438353,0.1403013698630137,6.044082191780823,4.3966301369863015,21.928246575342463
2015,23.0,-5.0,-245.706,0.15717808219178084,6.119835616438356,4.308794520547945,20.1767397260274
2015,23.0,-3.0,-245.6458630136986,0.12676712328767123,6.124109589041097,4.415013698630137,19.48942465753425
2015,25.0,-17.0,-252.48306849315065,0.17073972602739726,5.6891780821917814,7.015095890410958,82.74364383561644
2015,25.0,-15.0,-253.3399726027397,0.44323287671232875,5.937643835616438,6.331287671232877,73.7531506849315
2015,25.0,-13.0,-251.29873972602738,0.8936438356164382,6.043205479452054,5.519205479452054,50.02745205479452
2015,25.0,-11.0,-249.74547945205478,0.5383013698630138,5.888191780821918,5.679041095890411,41.33490410958905
2015,25.0,-9.0,-248.61484931506845,0.4281369863013698,5.860493150684931,4.921260273972603,32.84871232876713
2015,25.0,-7.0,-248.1351232876712,0.717068493150685,5.980191780821918,4.526739726027397,30.05958904109589
2015,25.0,-5.0,-245.95591780821917,0.15786301369863012,5.926876712328767,4.535643835616439,22.358739726027395
2015,25.0,-3.0,-246.44235616438354,0.11394520547945204,6.051205479452054,4.418109589041096,21.314821917808217
2016,15.0,-17.0,-247.43778688524588,1.4238251366120218,5.679644808743169,4.507622950819672,62.085191256830605
2016,15.0,-15.0,-244.1246994535519,1.2787704918032787,5.980382513661201,4.076366120218579,40.762213114754104
2016,15.0,-13.0,-244.18967213114752,1.7792896174863386,6.000628415300547,3.8937431693989066,43.23136612021858
2016,15.0,-11.0,-244.4810382513661,2.2867759562841528,5.923989071038252,3.850573770491803,45.23002732240437
2016,15.0,-9.0,-245.1805464480874,2.263469945355191,6.000491803278688,3.6797267759562846,42.58636612021858
2016,15.0,-7.0,-244.6903551912568,1.853934426229508,5.924071038251366,3.737704918032787,39.60224043715847
2016,15.0,-5.0,-244.74999999999997,1.8118306010928962,6.044262295081967,3.871065573770492,41.739754098360656
2016,15.0,-3.0,-245.49341530054642,2.561393442622951,5.934535519125683,3.720191256830601,41.10357923497268
2016,17.0,-17.0,-249.7749726775956,0.4894262295081967,5.926120218579235,5.906010928961749,79.57745901639345
2016,17.0,-15.0,-244.29090163934424,0.48218579234972675,6.235737704918032,4.508633879781421,35.305628415300546
2016,17.0,-13.0,-243.43139344262292,0.7584426229508198,6.21948087431694,4.226502732240437,31.715245901639342
2016,17.0,-11.0,-244.42734972677593,1.0761748633879782,6.205901639344261,4.259016393442623,34.08959016393443
2016,17.0,-9.0,-244.4545081967213,0.8142622950819673,6.259945355191258,4.245792349726776,31.784754098360654
2016,17.0,-7.0,-244.9353551912568,0.6184426229508198,6.2802185792349725,4.474043715846994,30.338278688524593
2016,17.0,-5.0,-244.6326775956284,0.6132240437158469,6.316775956284155,4.220792349726776,28.995218579234972
2016,17.0,-3.0,-244.0464207650273,0.5312021857923497,6.254153005464481,4.230765027322405,27.798579234972678
2016,19.0,-17.0,-250.83715846994534,0.15109289617486338,6.030928961748634,6.3787431693989065,78.75109289617485
2016,19.0,-15.0,-244.69732240437156,0.3440983606557377,6.160355191256831,4.729672131147541,30.1627868852459
2016,19.0,-13.0,-244.11062841530054,0.39524590163934425,6.190792349726776,4.401748633879781,26.960245901639347
2016,19.0,-11.0,-245.88762295081966,0.4407103825136612,6.300819672131149,4.567213114754098,28.252622950819674
2016,19.0,-9.0,-245.76502732240434,0.27243169398907097,6.34775956284153,4.370273224043716,26.400382513661203
2016,19.0,-7.0,-245.65155737704916,0.22341530054644806,6.259344262295082,4.250218579234972,25.449016393442623
2016,19.0,-5.0,-245.12125683060106,0.1633879781420765,6.319071038251367,4.232131147540984,23.490819672131146
2016,19.0,-3.0,-244.5866120218579,0.18704918032786882,6.301693989071039,4.174207650273224,22.457431693989072
2016,21.0,-17.0,-250.69893442622947,0.10412568306010929,6.333114754098361,6.298551912568306,62.897841530054635
2016,21.0,-15.0,-246.03448087431693,0.09098360655737706,6.181038251366121,5.266229508196721,29.81808743169399
2016,21.0,-13.0,-245.88983606557375,0.21524590163934426,6.1872131147540985,4.760765027322405,27.09830601092896
2016,21.0,-11.0,-246.80366120218576,0.1626775956284153,6.212349726775957,4.6259289617486345,26.483661202185793
2016,21.0,-9.0,-246.05210382513658,0.07658469945355191,6.17311475409836,4.2228415300546445,24.003360655737705
2016,21.0,-7.0,-245.3959289617486,0.10292349726775957,6.080273224043716,4.084262295081968,22.43642076502732
2016,21.0,-5.0,-244.71800546448085,0.10172131147540983,6.06172131147541,4.069590163934427,20.995765027322403
2016,21.0,-3.0,-244.86418032786884,0.15942622950819674,6.110573770491804,4.1847267759562845,20.666557377049177
2016,23.0,-17.0,-253.5756557377049,0.11806010928961747,6.06363387978142,7.281803278688526,86.85937158469945
2016,23.0,-15.0,-249.3385245901639,0.1858743169398907,6.192677595628414,5.803251366120218,42.61295081967213
2016,23.0,-13.0,-248.2777595628415,0.13183060109289618,6.144890710382514,5.16396174863388,34.68860655737705
2016,23.0,-11.0,-247.19245901639343,0.040737704918032795,6.039398907103825,4.652677595628416,29.49120218579235
2016,23.0,-9.0,-245.75961748633878,0.12308743169398906,5.949043715846995,4.528661202185792,24.31743169398907
2016,23.0,-7.0,-245.72874316939888,0.05038251366120219,5.940655737704919,4.34672131147541,22.533797814207652
2016,23.0,-5.0,-245.1363114754098,0.0918032786885246,5.9929508196721315,4.213251366120219,21.181120218579235
2016,23.0,-3.0,-245.21090163934423,0.11721311475409833,6.007021857923497,4.242486338797814,20.858497267759564
2016,25.0,-17.0,-252.4014207650273,0.20379781420765028,5.743989071038252,6.802950819672131,83.18483606557376
2016,25.0,-15.0,-253.25803278688522,0.3114207650273224,6.00551912568306,6.080245901639344,74.96459016393443
2016,25.0,-13.0,-250.58759562841527,0.31043715846994535,6.092459016393443,5.458142076502733,47.782677595628414
2016,25.0,-11.0,-248.9363387978142,0.1575136612021858,6.044344262295082,5.506420765027323,38.42950819672131
2016,25.0,-9.0,-247.88732240437156,0.2139617486338798,6.035464480874317,4.756830601092896,30.615792349726778
2016,25.0,-7.0,-247.52409836065573,0.20989071038251367,5.994371584699453,4.51636612021858,28.575382513661204
2016,25.0,-5.0,-245.5884426229508,0.14855191256830602,5.873032786885245,4.477322404371585,22.69907103825137
2016,25.0,-3.0,-246.02325136612018,0.09428961748633881,6.027677595628415,4.399918032786885,22.01688524590164
2017,15.0,-17.0,-247.17205479452053,1.2412602739726026,5.788027397260274,4.449780821917808,60.41690410958905
2017,15.0,-15.0,-244.30131506849312,1.592219178082192,6.045561643835617,3.9057260273972605,40.2641095890411
2017,15.0,-13.0,-244.0547123287671,1.6785479452054797,6.083123287671233,3.8068767123287666,40.98169863013699
2017,15.0,-11.0,-244.4319726027397,2.4228767123287667,6.0158082191780835,3.778027397260274,43.81580821917808
2017,15.0,-9.0,-245.03758904109586,1.960219178082192,6.097972602739727,3.66345205479452,40.06002739726027
2017,15.0,-7.0,-244.86728767123284,2.1053150684931503,6.090164383561644,3.7405479452054795,38.310054794520546
2017,15.0,-5.0,-245.19712328767122,2.6124383561643834,6.193369863013698,3.80786301369863,42.443863013698625
2017,15.0,-3.0,-245.79632876712327,2.8463287671232878,5.985863013698631,3.699616438356165,41.078931506849315
2017,17.0,-17.0,-249.68257534246573,0.3985205479452054,6.01841095890411,5.950849315068493,78.42016438356164
2017,17.0,-15.0,-244.35876712328763,0.5514794520547945,6.398575342465754,4.545835616438357,31.903972602739728
2017,17.0,-13.0,-243.3234520547945,0.6301917808219177,6.392328767123288,4.159068493150685,27.664328767123287
2017,17.0,-11.0,-244.298301369863,0.6837534246575342,6.343123287671232,4.2842739726027395,29.90986301369863
2017,17.0,-9.0,-244.37591780821916,0.5599999999999999,6.340465753424658,4.314027397260275,29.06345205479452
2017,17.0,-7.0,-244.97926027397259,0.5477260273972603,6.3770410958904105,4.5804109589041095,28.54731506849315
2017,17.0,-5.0,-244.84498630136983,0.5520821917808219,6.469643835616439,4.366794520547946,27.703506849315065
2017,17.0,-3.0,-244.43350684931505,0.5458904109589041,6.399369863013699,4.237671232876712,26.957315068493152
2017,19.0,-17.0,-250.71602739726026,0.060383561643835626,6.051013698630137,6.514849315068493,77.15416438356164
2017,19.0,-15.0,-244.59230136986298,0.13704109589041097,6.223917808219178,4.797589041095891,25.43641095890411
2017,19.0,-13.0,-244.1171232876712,0.1436164383561644,6.3006027397260285,4.5485205479452055,21.941424657534245
2017,19.0,-11.0,-245.84024657534246,0.1669041095890411,6.451178082191782,4.667780821917808,23.301561643835615
2017,19.0,-9.0,-245.9232328767123,0.12934246575342467,6.488027397260274,4.571123287671233,23.327095890410956
2017,19.0,-7.0,-245.99246575342463,0.19249315068493147,6.37427397260274,4.4926301369863015,23.866684931506846
2017,19.0,-5.0,-245.48468493150682,0.18304109589041095,6.35213698630137,4.464876712328767,22.86704109589041
2017,19.0,-3.0,-244.8215342465753,0.11093150684931509,6.387972602739725,4.369287671232876,21.728520547945205
2017,21.0,-17.0,-250.68246575342465,0.05712328767123287,6.362657534246575,6.394931506849315,61.885041095890415
2017,21.0,-15.0,-246.08131506849313,0.06071232876712328,6.256794520547945,5.296273972602739,26.56027397260274
2017,21.0,-13.0,-245.78252054794518,0.09690410958904108,6.271890410958903,4.795534246575342,22.390273972602742
2017,21.0,-11.0,-246.8907123287671,0.07405479452054795,6.297671232876711,4.679863013698631,22.406191780821917
2017,21.0,-9.0,-246.1989315068493,0.023068493150684932,6.309917808219177,4.359534246575342,20.95282191780822
2017,21.0,-7.0,-245.54772602739723,0.06443835616438356,6.297835616438356,4.350082191780822,20.176520547945206
2017,21.0,-5.0,-244.84295890410957,0.05802739726027397,6.174301369863014,4.334958904109589,19.49764383561644
2017,21.0,-3.0,-245.0072328767123,0.04495890410958904,6.201643835616439,4.433972602739726,19.746931506849315
2017,23.0,-17.0,-253.28221917808216,0.05671232876712329,6.0940821917808226,7.108876712328766,85.52947945205479
2017,23.0,-15.0,-249.07895890410956,0.05641095890410959,6.283890410958904,5.872328767123288,39.58380821917808
2017,23.0,-13.0,-248.08284931506847,0.14583561643835619,6.279616438356165,5.214602739726027,30.598794520547948
2017,23.0,-11.0,-247.12676712328766,0.030383561643835617,6.167095890410958,4.5912054794520545,25.53846575342466
2017,23.0,-9.0,-245.73205479452054,0.06923287671232876,6.0543287671232875,4.429068493150685,20.833123287671235
2017,23.0,-7.0,-245.97684931506848,0.11400000000000002,6.107917808219177,4.286904109589041,20.448958904109585
2017,23.0,-5.0,-245.30463013698628,0.06778082191780822,6.140383561643835,4.315369863013699,19.564657534246578
2017,23.0,-3.0,-245.37394520547943,0.03282191780821918,6.173068493150685,4.524767123287671,19.923972602739727
2017,25.0,-17.0,-252.09813698630134,0.11057534246575343,5.826684931506849,6.4914794520547945,82.39775342465754
2017,25.0,-15.0,-252.9474520547945,0.2907397260273972,6.026821917808219,5.927643835616437,73.21553424657533
2017,25.0,-13.0,-249.74054794520546,0.08745205479452053,6.1901095890410955,5.501643835616439,41.937917808219176
2017,25.0,-11.0,-248.24391780821915,0.051780821917808216,6.146684931506849,5.488054794520548,32.354684931506846
2017,25.0,-9.0,-247.24284931506847,0.027479452054794525,6.147945205479452,4.629424657534247,24.736410958904113
2017,25.0,-7.0,-246.89378082191777,0.02731506849315068,6.101698630136986,4.3897808219178085,22.208904109589042
2017,25.0,-5.0,-245.5297534246575,0.10435616438356166,5.954,4.451013698630137,20.277753424657533
2017,25.0,-3.0,-246.23695890410957,0.03802739726027397,6.108520547945206,4.527123287671232,21.050849315068493
2018,15.0,-17.0,-248.1716438356164,1.3524383561643836,5.965342465753424,4.796876712328768,61.83394520547945
2018,15.0,-15.0,-244.55753424657533,1.1894520547945204,6.018054794520548,4.11586301369863,39.419561643835614
2018,15.0,-13.0,-244.48358904109585,1.6567671232876713,6.041698630136987,3.858465753424657,42.035095890410965
2018,15.0,-11.0,-244.80142465753423,2.477178082191781,5.902575342465753,3.8045479452054796,44.86556164383561
2018,15.0,-9.0,-245.82989041095888,3.054684931506849,5.971369863013699,3.615315068493151,44.395917808219174
2018,15.0,-7.0,-245.07405479452052,1.890027397260274,5.98158904109589,3.6660273972602737,39.62093150684932
2018,15.0,-5.0,-245.50084931506848,2.3893150684931506,6.044219178082192,3.6993698630136986,44.88879452054795
2018,15.0,-3.0,-245.79213698630136,2.0743013698630133,6.073068493150685,3.6267123287671232,41.87723287671233
2018,17.0,-17.0,-251.034602739726,0.6644657534246575,6.04331506849315,6.019808219178081,81.48605479452056
2018,17.0,-15.0,-245.386301369863,0.803945205479452,6.338246575342466,4.621178082191781,36.544301369863014
2018,17.0,-13.0,-244.35736986301367,0.9619178082191782,6.330027397260274,4.170575342465753,32.67043835616439
2018,17.0,-11.0,-245.14090410958903,1.1282739726027395,6.291315068493151,4.169315068493151,34.13408219178082
2018,17.0,-9.0,-245.24342465753423,1.0062465753424656,6.339369863013698,4.151643835616438,33.078410958904115
2018,17.0,-7.0,-245.71052054794518,0.9125205479452057,6.320958904109588,4.327506849315069,32.71068493150685
2018,17.0,-5.0,-245.298602739726,0.8657808219178081,6.354739726027398,4.147342465753424,30.699424657534248
2018,17.0,-3.0,-244.68465753424655,0.6955890410958904,6.305643835616438,4.120520547945206,29.332219178082187
