filename,min,max,mean,median
mrt_pd_2000_1km.tif,0.0,23852.546875,2.357032532905408,0.03520554304122925
mrt_pd_2005_1km.tif,0.0,31005.560546875,2.657782983832376,0.031119301915168762
mrt_pd_2010_1km.tif,0.0,37261.2421875,3.042036986876439,0.03141220659017563
