filename,min,max,mean,median
2013R.tif,54.33677673339844,484.1578369140625,261.26310183813695,268.03565979003906
2014R.tif,40.55201721191406,440.318359375,236.40670249022935,229.32064819335938
2015R.tif,49.812232971191406,500.3486633300781,245.4690518943887,235.7225112915039
