filename,min,max,mean,median
2010R.tif,85.28306579589844,500.84423828125,358.48047753384236,392.2718963623047
2011R.tif,41.76318359375,367.0052185058594,200.4311080920069,213.90916442871094
2012R.tif,55.94251251220703,609.3837890625,351.67602381894466,367.75242614746094
